NU_INSCRICAO,NU_NOTA_MT
34368facff58fa65b7a8a98ab6d194eed27c6888,528.2699534054395
1a3f885c6bc5f04e7b1368dedc9af938f08eff61,527.7933422546992
414195dc869c8936aabfd92e01dcccf05b5286c4,527.7787259974763
1b24de7ad1184ad4a97f373e876b96eea61c6b17,527.6325005677068
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,527.6072831687028
726a8dff53b03903c15bdedb253c7cc2d607b941,527.5966220626813
88c09b0e47df70ac2a800ee9356c07c149e47965,527.5406961425094
72ec2b6edc3bf09a65f6b902dca52df42576e513,527.4171917310348
20f4eea94dc7b605738de4e78284d9f71f3eb243,527.208966397432
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,527.1744911300641
6f54f756762aa9ef11bf8e978d2dfbb221d39180,527.093705873335
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,527.0710172748986
ff298bf688bde9db13791da42e91b7d40a02bd0a,526.8616247895811
e1e7281374350c1d8823d83d22a4f29aafada269,526.8610671450186
7ff272af1ac0315763dca5da641823a3f66ca54a,526.8460036242128
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,526.7302685553004
ffb79549561ce712c3fbc3d130f4e4846a07a954,526.7299406302783
17ab920587eb707f4203be5ff472f66b2c53d923,526.6849650598659
b51c926e18c5c6988c59600cef4d26967affc458,526.5725022743521
e3674c21fa2357713f79e3e228580d7a772c62ca,526.4656897763351
05f29cbe52e4638f8522b4cf7156451be52f820f,526.2421539742018
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,526.1435449931333
d544326f8af83fa4069d6d56482b05b23a30fd1d,526.0866999016356
45a553651c877bc97d2e55d7dd6351a6e60d7f24,525.8456825930219
04cee919aca47437d8afb2b0bc41ea3df425efa9,525.5711543838544
c5994a51d6c24ee4360aee344cebf55bd01c39e3,525.5548309287047
e2340afbf8f44e672546d21c55a7f16918540ae5,525.5329265914305
b935e46f14ef9cabe4855d768f80a882afc5bbf3,525.516517099745
088ddc3eb6216ef7b6f98db7338d0137138f889c,525.4329213998274
fc7bb22ee547c81f2de75c284984a67db00f2322,525.3776363023098
fad802fa30b02c02621a21979e3f570baf740f47,525.2931661794588
ca1a2641c7176e90d72daaf11be5736933644641,525.2733555698128
4488743f01a558be08be52d224dbe36c256d85c7,524.9766965460552
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,524.9645327867499
78cd968305b0b7579add36ca359e4fa6fc32f6b9,524.9248408575801
dae8ec06c8d2b4f1acfd4600272ca11e9b360239,524.8290477507703
1c732ab6a728b56b4971b4c772bba6dce8ad212d,524.7543035916634
96fd0462597b8cf21b1e918c1947106cd8359e5d,524.6312604886429
386238d9cc8f497486ec335159e3d3fb59d9d57c,524.5611197678229
b029471c912b96d1699362cd6eda2b078ad4fb3c,524.3826045898702
014ea6d95ae315c024af366feda8ad406bf24711,524.0645770908033
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,523.9186537189839
f023a967d599c0b13c9668b23c15d0150edad2dd,523.910132553545
0807d301b8c5484c9bace1f909f1e76b8656c91e,523.819788354652
56d3ec2cb296719d257acc058f480a344bfd97bb,523.7063832598816
9271ca950410c4b833982f6575814a1b84fa2e44,523.4456992504242
a27083eeb56a694649973eb5643a4fbbf14f8498,523.1766884097628
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,523.1026010955902
603cdac3e2637a1775d0835a35b1824a66d6f159,523.0932450049211
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,523.0534491538558
db8c88cd772678403eda0dd67ebd1b5ea36f17cb,523.0240571334895
a4dea472038371591c97e48ec6cc00abb48a60cc,522.8785482932265
69b82b274c4e45630e076443ad0f92022d55f561,522.7099662001044
493e19b41cfe9968dd0eaba1868bef1b3d84defc,522.5403085998191
6c9fb95e80c5509ef838457737432896b6d48a9c,522.4481235965563
dfcd80c91cf897b5a23dc36aeaeabf8137049ae0,522.438322299067
a5880689fa0d7e2b80596a17c3f6a9e85439d398,522.360533617704
64b4038332016bb152a9b00df056f5729818e21f,522.3544086082219
2feb95436ce339c2e183ce31d83b4fcbdf702933,522.3036516026027
9d01604c7a968a6f00b6097ebc24911909827b0b,522.1875038024307
1dcf3e435f6781415282f87c5aa126be69fc8370,522.0877459268168
161dfb26aca998800deca1eeb4fbfe89a52feb49,522.0565734801547
58c91cf057c71bbb3474d0997403b54336420c25,522.0083540234594
0e6722ba4847f0521eb339ddf71ceba0a922af00,521.9595384120701
4f614ed4b5f35844728026fbb84495c6741703f7,521.9038917455628
9943ea95b914e7b37549437fb292ce9608f10d41,521.8393334247735
91af1ad89f229ba526ec92b2723983e53ba52476,521.8082937059216
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,521.718635562709
ad3508af3f8624b3c33134fe64d3f6a005521f89,521.7017190917263
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,521.5715860384273
b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,521.534775559392
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,521.5292043082384
eee05753350e0fec20036bbd5e8121749e86a577,521.5254589321933
b7768c154de5b67a043e4b97c2b0f82d06830f71,521.3948918789414
4b213cf1f92a34b91d49d99d859efe8a2914694d,521.3933759232848
0654c8263516d72be6891a0ecca904f41c4d10b1,521.3803746586847
650ed2fdd80680c747363dd1085dd191c60a0d8d,521.3699635315978
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,521.3500064903805
fc129f6792f5f0d1b00f717092200f8b79ac08b8,521.2811916936137
869b7dfefe247dfa859db744c33c2678411dd945,521.2404840999196
55a278c454fb7415451563c61ed46f5d9dc352d6,521.198851266174
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,521.1712909208092
79315b89adb4e53276af59042771ceb81447020b,521.103501448758
7f254637ff008fca97bdca8d6341a58aca7b6c6e,521.0987222152175
cb448066ba19c1f7cbc22d4311fee7ae702424a7,520.9299911829387
d077ad9b71684906e32bdfefac01c893ff875c40,520.8627766715636
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,520.7636411584174
aaf3ee1663ecf5d74b80fdf713f6160223eb5fae,520.5418347947314
f49f22bbb86d432834998272529a13f15c6730dc,520.4384945520526
a3c335908946c0df638ce9fa5263bfb506981434,520.4150917060038
726af52ecc5309864376cfbb79843e4d9bc67eb0,520.1963591310217
4b45f00ac8b41f50691ab59854f280d3e38e3560,520.0164084127025
d53d367385fdeebd4755f504ce0b52c08212e2cf,519.9861235126235
3e496cde35ea69dd40732f9173985b576e676117,519.771476023513
bfaf1cda0b828ceed6899354a8380dfc1425f1a4,519.7404619594264
d131455be28aca75c7aa584dafbb72ec6df98d18,519.4895448781782
c8c69090f2dd96c0d9e010f40c0daee65e4a2eff,519.4484901598288
0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,519.4110369511012
1527819b9501e8f4e5fbc84b30f1b6e8cf382c91,519.3673443930813
f948ef2230e786ef593c7c4a86e47620453ae8cc,519.2944836990283
7c2c0ca131808098924fa3305efe67029c95e527,519.1995780419302
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,519.1854701020923
ca29c819e5edfb5a2af0cc739b092c671cd0ef61,519.1128879163111
9419571d87eb01cd325465e4fd7cb9ca5a24876a,519.084736485822
429852d4cee9e8493c4c0f9b39041ce36f273902,519.0579423093914
535636c1160aa647a3d7e68572558f530b844417,519.0458616956221
09eb415bcb9842d207139c8bddf32427a134d51e,519.0203727574028
b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,518.8462049330872
5bd64029979188029b354f74a3615c3e3ae51773,518.5941555469375
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,518.5924576052777
e2f476ff901b0c67a7df201c865aca3219bfd803,518.480062480177
959b828c4bdc336dbb72eb834196503a81414f12,518.4033444441009
085204a06b7e7733d436301b4e205e67912350a2,518.37222520416
28c6829e69879bc1d34db1cd51b89562d3cc596b,518.3456727173816
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,518.3076232419713
a53adad378d7d969968a98adb888aed6ab7fd7ed,518.2775189037902
c97f92f5a40287103a15825342c07c6934612f91,518.2332517995361
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,518.2051407814519
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,518.2029751395587
bf1d7b7e09e8e83a7ab98bfaa3bc6a80c2d8b791,518.1052644698077
4ddc39ddcca2c01ee310e6153658564d07d69a63,518.0677634868509
abae954c927448239a5e6436078f418a979b0aad,518.0202711839158
41474f2dda61d97f38ba79906d3dbcce223d1bd1,517.8308471104608
9fc249e4d6dece656c8796d34208d45dc535c3a7,517.820637318356
109aec96dfe7d5da29f94ae235a5fcf7d212fff4,517.8179815011332
d1254c3f862adb5b712fa171e01be8fce8b7041f,517.7500044813645
485f0de2d3e9cf439ae97176be0cbb4051b46b0b,517.7102577824468
0cee37077eb6a423d052323ea0deecebd51652f8,517.4562390577762
ff66c579488371b92cf83705b37228455ecd7d77,517.4087179144472
9c984e35a544af42571af27b513c63f29242fafe,517.367100610639
daa21c00e3cf98a5a1bc08b107c5c8c2c3349fdc,517.3611288216559
9374367408d6d3a00bd23fafb447f0fe9800b278,517.3088860527602
6629196865947bb489338e3fa1c9f0e56614ee72,517.3074753829123
be968b8358ef00d5e54ba86db05c6373a0585b67,517.1750131011885
d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,517.174765162193
18343d926a036f75a55798195569a7ee65854e73,517.1065110909476
66896dc54ae32966134ba7d460c3e08bf71da3c8,517.1010567012928
4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,517.087318754268
6652bbcd35ffb469ade112ab6699180f1f75c3b1,517.0852216719758
be2efc5d7aac68e406e259efd6a1383b0535d030,517.0212089281266
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,516.9344170080102
76c8b6bbad9d4fbb813a762a82e3fafc47adaf86,516.9256466246255
39cff2246c5a4b805449e99c9883c7f8ef835562,516.8646156608681
8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,516.853222906218
9669ce86236c3fc9486656a256ed8f6e1b879e16,516.6830456364668
a644cb43c16195db2b590b4b3acbe78beb00a757,516.6767288309505
e97d33221238e445688a0e984778d4ecac788be2,516.6270640829814
45a6fba80a860b768d6b4172b97e35f0b06db075,516.6247165445839
cc8794762ffa592758b5117d67e0d02e2e8b9c49,516.5929249175982
33d6bf2d7496984d704a5bd9664bd48df172c074,516.56642942306
2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,516.547204981456
c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,516.4079509351448
5c6d68c86391642fad3e57fca4ea7ebb43905d8c,516.0892446047205
789fffef6c157dac09ababb9707f80b19483d627,516.0815356110402
ea71616417d91e7c2de90e3cc7e429379b8cf720,516.0753795626077
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,516.0603556548372
eb72e93988532c686581729e39b8b969e8fe11f9,516.0529736707526
4d488d7073ac347275200ae32a51711bcd02afdc,515.964048028056
49dd19ce61d644f1d822e223f692fd26203d288a,515.9501114573244
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,515.8929441907526
6f9ac44919bbd204e0ef15185388fd2d4bc61253,515.8649190045435
dd8bf6ed8a7291b0bac35478a7d4812939478898,515.8331800188507
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,515.7635889223841
ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,515.7057628600031
c6276f27d568361cee956964fb7149a64d477a72,515.4318534819439
2dd3dd83210e8f80016107dc4face5ea65596f1b,515.3696375822734
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,515.2526571253931
62add403579d50fbee420593bd16447b10679b89,515.2515863878853
dbb64303619086dd97eb44f0617d393079fe5bd9,515.1496724863156
9aca6eda9ddd64cdefb96186afceca5a41594ba1,515.1075778206293
bf05715519b1e948cc6b5b56672733b370cb11c4,515.0922242707048
656a22b299801bd1c20a74f7d846b57826903608,514.9924474278788
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,514.9913531043258
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,514.889304756559
969078baa9152bbc7c745ad66ee6062cd13a6d95,514.7922993473347
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,514.7425365808888
940af68ded6af2875708611051aa7ff3f134d80b,514.7151643383725
8a71293765196e4ffdb21725bd389f75444e8170,514.6941414621323
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,514.689584457655
0e63d5d397c72b9c9ffa3974b3ccc8c228da98ca,514.6012477127385
1994d3531fd8176c1b69853e94526973bb8f5d13,514.5115164485237
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,514.311402120245
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,514.1587397473653
1af12f565c1a632fabe5a671a024fafa8198ae5e,513.8446593345543
512ebac53c44f295ccf882af8aa394857580255a,513.817010971005
4d0b3bca1ec9337bb27b9d6710702ebb79a90046,513.8023611644599
40272b7b6944953d19441f3d11db1ca6259036c7,513.6721569450373
2ad0a36ad66e41485900d58fcb8e59b18770a697,513.5906304967295
8a46e35787225c3e7adef2b998ad9c93a952106b,513.5761603731129
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,513.5075529931978
bdd63cf70387e63e12d6ad70539ff891f7b70b0f,513.4516598849605
9d86872c99e4afc37f1c6b01357a3128f947cd87,513.4099426329376
15337a2a4015542f2d7ce166e1af4fa50bc00f06,513.3770107220585
ed58c7001986f51f6752c0f775873e231d2e2016,513.2270658170524
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,513.1674917606224
9da399adb6dbe6f539fe289790b7c7a97f77ba68,513.1395395918031
78f0e8c308b8b48c6c1a537070647da6f5740177,513.1341280747919
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,513.0696451728089
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,512.9178904459823
aa2043e4cc00746120a48a5a273be4d1c64546ff,512.8338704104549
94c96ade6ade21deb080bba6aad537fc4f195d47,512.6385397143384
6c6b84d373077d1fb5e174ec6f98c84171e1b014,512.5190277869389
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,512.4687042074265
0ae9567502f385d06a8367de33e93952a2ab70c0,512.4466527342192
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,512.3622294929041
bcce6132b635671074348b3b2cd215a676bf06c2,512.3059112756512
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,512.2170216104604
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,512.1461839658884
beefc7a89a2d9882e5983d80e356f8b7c23994f7,512.1328700757557
defb13732108dd8d257e70b84e439d9020576209,512.1148664192029
4a514b8fa6795dcd5e14ecd1c907d540244f637a,512.101692475434
229c208f27d32caa49c60a8961a7a0000fa35d0f,512.049483382983
2366b34bb8de8b9c68d251a112da15e168a2a667,512.0123710299457
18cc562b243cac2c8f6e88260ee7de9345e511da,511.9016504859734
d4ea760a67ed0ba257c76fd9a197708642e8bc62,511.871870595902
0454eabd4bad46544b23444eecdbfbcebd820cfa,511.7919151773774
143481c553f2f07d71a7b02d4364cf716eb213c3,511.73342004242943
0d838be0e718ceb786cdb10fcc12559e00440240,511.59025564166507
6d92d2501c29777b1ee946549b4c68855dcaf846,511.5709262025809
83797d1bf8140346397218425aef1b72c0976645,511.55750845318323
756688c3fedf01c54dea31e8409a94b7a3c04694,511.53930850403776
2dc8d7a62f3cf7e88d740a13378b5f03592da235,511.4699511704831
19f865b42f5baf80dd24199e39d4a625ad169daa,511.4308170616001
504fb778c3000f0f74c49d28a157ef535df7b26e,511.38987016741595
0b2bb0d770a048460635524280814fa93d61e2d9,511.29100025547535
72ac2acc787d8cba0934cca3810ac091d792c8db,511.27093686292375
b8574cdb72d7c948c3c536501930f4998cefc5f8,511.1763129535874
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,511.1030793861093
508fb8507c33a15fb4655b07cf9d86a2f324fad5,511.101079903486
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,510.96953152512515
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,510.8891092238031
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,510.76727858269896
13aaf6335f43cfc1b8baeac559324f20b2653724,510.71757011844096
a046d5f1275b3d7c4c80de122f5783110bb139de,510.71033972136513
1d24aa3d5981652501dfaed0536c6a7268269e42,510.6931268303173
23c6b7ea47102c0ba28ac805a03304d515494ecd,510.6478526556442
16f6526457cc7d849c2a9829efa0e021c78353f0,510.6122137041733
5b7c07974bbc5152dee67fd938d13fc6af6d3956,510.50677266328836
5048b09c39fb52662d335b97e2544b88e9a92eef,510.4765902896712
eaf79174460e09e7653d588de06f97e1bbd42138,510.3696701914948
155b9450194d1f49f86a9a99db20e0350d55c14b,510.29154168396366
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,510.26593603895907
835ce6032947fb96ecde73b33b6caf66ae4e556d,510.15658126316976
cbec7350314259d2ba8b3ceceb58a210df4bc681,510.07919682713487
40f78aa7da9ceea65c094319f607534e9b30365e,510.07593592888077
b59d940982d28fdb23e0227396a8dcb4b4d8b196,510.01488595029036
e80defe8d57298d7d9340729db406f89ef7d4668,509.9543701597521
27d52323a6cd30cbaad5a3c56dd486e50868c054,509.942938657311
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,509.9277866051655
66b890eca1ca4794f575d59786c751102d46378b,509.9216468586234
4d1782421e1635415765058a400cbf70e2efc504,509.6967163133657
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,509.6675378227526
37479cc6bea164d3d5a329917e99bf1256ca65a0,509.45288438536204
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,509.28876892723025
87d03ec4a277f52567da9b37e0a5cd5801acbebd,509.15429444220126
89ee650f4b18600df329689aabcd687e8ea3ca5a,509.13804000228987
db3a352bdaf9f14477f254265367540b233706a1,509.13550657823896
769b3277f1bed298dab13eb9bc31904a54990aab,508.960813128616
ac2e0816e652cf5260cb45260a9db9a29833b15a,508.8349472083779
4c30eee1465b7275f3bf48b66fdfff68bd250b82,508.79033185962703
4a253bbcf7e17c90aecb75eea040527f8493ecbf,508.7789622677513
66866f66b96843255c05e6932cc228868d385ccb,508.77658514441185
fbbd23fcfb37cf90b8c1f58eafcab62771f3cd71,508.62649126067134
0b7c51f09e4837cadd08d8512913ba7f52010a5e,508.5830938268022
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,508.583083617748
8ae80d6ac3e2828514467c5b6388ea1619ef001c,508.4708395807878
d1937748cc2c90942de393c34c2255137c803eb2,508.4629292492029
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,508.41563594180604
5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,508.40093056466407
283df09083d3c7bec2590f22355c7ba32ec88623,508.1929662287517
dd2d48e442be679f4ea26a306395cd883b62adf9,508.14932263164656
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,508.14582132368304
5001def5a54c7352a7f5efe6ca553cddeca44e73,507.8978008848181
21b8ef230efbfca6b5f15b36a3243d76ed390967,507.87596658368346
828c1553914afa3fa85435ae1acdcf8d125dd969,507.8614252253214
0ebc697a57f14982a84f3eec580484644f6c000a,507.7921796788213
e5a719da84b172bade27c1f61389cc74460cc4da,507.61470406013046
1d2002450bef0d038cfff583a8a45c1152adff4f,507.59463072485426
01b0c0b024ac178a6b7e784a3ee166967c83f01d,507.5637225079641
a032c86d0903ec6cb708ee26590cc06c29a2a490,507.36728560874246
d353444dafcdee6666e18c125dd1ce2306a216c9,507.31148801341067
19c25266ec728a33a700f7cebc55f1448c370dbb,507.2280852514217
4d911ccccddde4e30483e3f79293bc0c936176ea,507.1908864338401
811dcae2887107c5930bb6a68268e5b5a7ba8927,506.8625831090675
6860ba98c2c65893de299e4755087d5d6b6a6033,506.81860838755046
0a8d7c0dc8822a2ebfe5fde03f418a41b37ae7d6,506.6926468307774
170ed1f90204a83c85b49070b17abb6a1ce22e6c,506.574498745632
315664ca896144a5b09dd9fefa1118c077850632,506.5732528589939
39d40abf6eb0b13552bc0c11c34b3a6c2d077ba6,506.47127705434355
478a9061bab1a42882f5aa2cb59d0f5c5247fb1c,506.3798970303192
1b09dac234528aa6d2dfe5f990f77da4fc65768a,506.37539989469036
78ce05c90219380972197a06065cfb5a684f8b86,506.2274639020951
9b5386e595946817e6da09aa3d7087d9af4178c5,506.2211235988515
80815afce34e35e82a40ab5c949ef4218c64ffe4,506.22112017472085
beeb3d5fae043d08f921090d2ff6c5bbc757496d,506.2156662483751
6b442c9454ab62286098a6069da4871c4acb154d,506.04785484447603
612671f631a45b1fe2c68d9f0c84c1548ccb1da1,505.9703474270263
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,505.9537669827163
c69a7ad481dacbef32e5b399675ec26c653c0983,505.8913120135642
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,505.78787965158716
2e170cf2651ed448991af6fc5df15167733b2d8f,505.61558226151783
06f46db734fb75f5a610d28c37b830c2c0c193c2,505.5402878238291
1ae3591562a76ac63d7f8edf9113a2eaad373539,505.40528811974343
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,505.2942846018005
fa883407d61fec85d241503f3ab570c000a1b2db,505.1058749609799
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,504.98857376683105
85421f223855ead569de4383695029fcc6d2a1f7,504.9010264488872
0fd77200048ca50a61b9d8849d8d3c6aba72d878,504.8947701204565
f9ef2695eb0986666093945894b8f2fee351bf22,504.82923131350367
40e2e95482bc788904660e788695e63b06b75b2e,504.8166375201672
7d5816ced6de8b7762dceb869f14673dfa0665e1,504.8001070633067
1ab6ff506119fe0fb2b17147c7019e7419a4be14,504.7909806437123
206d270313876e13d25eb8b34b66b5fe9caff25e,504.75507186982367
2ad02e38865830766bb87531dcb154852364eb39,504.7218480873869
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,504.5662735024105
f392f58168becc2a019d9c3be90bd199453c9fa9,504.56127422737524
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,504.48053067607805
aab19c63284de92d62c46216ac158870828324c5,504.41929274726493
96ce26d12cda01e410c27b23fc3a3e212c8bb7c7,504.2871104556484
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,504.27980865153154
3245e67245c8ca0c162e45db30153c4a3870b113,504.27040167870354
47c56b81cb75952158cc58ac1dba1c6adec1e441,504.1964744670236
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,504.1845511278232
fbbedf651635cb20ab7d73c0df10349ec19406f4,504.0551849135608
ffd73716669770ef69fb5db55c040b4bf9ca8876,504.0161123956709
95068b8d72613d8b51b22243060dd50a498e4dbf,503.98658174831576
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,503.84241509594995
aee562b057a663232ded7ad7dd99f532abd88f1c,503.7924209161948
40515e4d7e55b8b0c5d9e59c97270735d94629a2,503.74759562809953
97b06064bbe6f8ef5c82aad4c36edd13027bd276,503.6801875176911
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,503.5929261479183
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,503.5790318035349
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,503.4071445395435
18c64b4568c1f230965aead29ae1592fda01d05f,503.38561577980926
7a991331fe38b04bbec6093638cda44d2b67995d,503.3443269904352
827413a533a5261ce8a163bb195dc1b1ea43aa80,503.33453030510077
90dfb713cc19fb1ca6bc6e088986965037e1933a,503.2588008324328
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,503.22226253996513
c9210ff822feac437edffb18dda200a8f3ea1a59,503.2127708705047
f9498d084d82309516f4b32ad5eb0b6ead920b2e,503.0868275560534
568c7baa099d6c9183ec4cb664bffbdc984a50c5,503.0654699065298
eeecb5149ff0cbf59351b2a42b5d71814fee6158,502.95004785910334
6c48ad600a8846f96fe841e70b29e8526027957c,502.75574638946074
61591e4809bbfebc15f6520e549334e1fc6e0d13,502.7509794290362
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,502.7171063802398
56c985d1dde932b77969703cecd82ad30fe42914,502.7061303887818
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,502.5170039467795
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,502.4997084613447
a6e4330a34bc6a6c87c7ffacaeac917dba885db5,502.49027747730975
51a9cc25fc70bc7c41392f6e87b34112d5eab471,502.4639231314204
bd2a97679eea9ef74c0b66cab807fc1d0204b03a,502.45498999829925
6cb6e2310b52c2898e500f81bea938446592568b,502.3458553082328
70f54399076674b5788c25a4f91590eef521c586,502.233406229823
22b66aad9fce2e642b0daf373bab9329d8433e00,502.1458301031299
44b8f6f734d554fec0da2e60da8d27868798c802,502.14538638786786
d318cdf726e75a85fb06b76f0706d82a39d5f529,502.0534390404888
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,502.0284036254744
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,501.9732648720432
60b1c12559860e7ad966da4c4db5c78e17278fc0,501.7986161651317
69c5b1a335f5a1a7890fba18c645292cf84b3510,501.74787426130354
b723d556502b54c02accd3a0622748212311a6e6,501.6969399740311
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,501.68368427306683
f0527e3f10cbf275c69eda7ebf7e521f74723644,501.66681508889997
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,501.57363672571745
f7fe5ca92fc675604a80acb04247d1ec2d40e066,501.5700126621369
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,501.5696843807991
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,501.5599171930597
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,501.32304672645444
ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,501.2922608015487
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,501.2187539543482
130552305b1d235736ead954f3a39a31a5e26a85,501.1168895702178
5e9ec7e30f2e17c885f17175f4d3e8c7b1da4fff,501.1136505202102
41e7d8830c17c8ac92d5f003b6203af1ebe7f250,501.097731933533
69029c08cd046608078c004179d57137c7bc9789,501.04299495948396
838819e380664b54ce26c5a374fa00d5a09f1f66,500.8943977189882
b547c6aea174382412cf6481827dfd8f26fc2e1b,500.69435033547296
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,500.53694511796795
8f0333d18936dba93abae9516251762a690a76d2,500.41419428998114
48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,500.4050483489384
293dcd461cf559d6da43345ed4e10687095fb4fe,500.391055906302
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,500.3890799339034
9a41903af416102abc04818e991da5d445eec71f,500.3547422666393
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,500.21875126129817
37b44770511dcfd53cb5b84729e675c0052bec0e,500.21826764615184
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,500.16129860168627
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,500.04783210175856
16bafa9e1da859dec03f25e70beaeb3b0f53c401,499.9354847676268
726756441f525880e8b6987fe2cb3e35b8bac203,499.89264930589286
5e139289eb167622f915eea3d1d6e49d15d1c873,499.890705150737
814e4068b1c6635a9d815252bfb52588654bfa9a,499.57262058061093
c6cc92d5343c2833343ca95870de90ab97e954ff,499.47969241946464
65116120167f20ec93fb8a852a2ae24c6ea83e3b,499.38623999931013
586e7064860818014147f486a6a1588301e6a3bf,499.3041831081325
11296d3eea5c027bb6fe0811c46942a40c33fe93,499.2825826994829
76190ff09a736ff83169394b770699b2709c5a27,499.13498147224175
d0090b05a2653447578c8a82000c8a0d48175670,499.0327062262251
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,499.0303366587056
